-2582.1037750317	  inf
-2144.3718780899	1.69525e-01
-2009.5576472101	6.28689e-02
-1984.5277676397	1.24554e-02
-1975.3113973872	4.64411e-03
-1968.1818717000	3.60932e-03
-1963.6829017958	2.28585e-03
-1955.6855834096	4.07261e-03
-1946.3223697905	4.78769e-03
-1942.2096247992	2.11309e-03
-1935.5879458534	3.40935e-03
-1934.2803664190	6.75546e-04
-1933.3210200737	4.95971e-04
-1932.5530042740	3.97252e-04
-1931.8806000946	3.47936e-04
-1931.2274321095	3.38100e-04
-1930.4495370719	4.02798e-04
-1926.1803833442	2.21148e-03
-1924.7374317363	7.49126e-04
-1920.7509407092	2.07119e-03
-1920.0477775226	3.66088e-04
-1919.6548575332	2.04641e-04
-1919.3017619546	1.83937e-04
-1918.9828089898	1.66182e-04
-1918.6933387729	1.50846e-04
-1918.4294950312	1.37512e-04
-1918.1880601459	1.25850e-04
-1917.9663290319	1.15594e-04
-1917.7620116242	1.06528e-04
-1917.5731567047	9.84767e-05
