-2756.1457618060	  inf
-2067.1958339171	2.49969e-01
-2014.0231666979	2.57221e-02
-2000.8147901422	6.55820e-03
-1985.1354177776	7.83649e-03
-1974.6223261225	5.29591e-03
-1958.3892554841	8.22085e-03
-1944.6632517201	7.00882e-03
-1937.1373642806	3.87002e-03
-1928.0130122260	4.71022e-03
-1921.2488366671	3.50837e-03
-1907.7551883607	7.02337e-03
-1898.6436876546	4.77603e-03
-1893.0684588151	2.93643e-03
-1885.8351600752	3.82094e-03
-1878.8782908893	3.68901e-03
-1874.8256600725	2.15694e-03
-1871.4790192261	1.78504e-03
-1865.2195285485	3.34468e-03
-1862.1913764802	1.62348e-03
-1859.6251922638	1.37805e-03
-1857.2634596266	1.27000e-03
-1855.0816376539	1.17475e-03
-1853.0574148112	1.09118e-03
-1851.1689857922	1.01909e-03
-1849.3903980253	9.60792e-04
-1847.6714154353	9.29486e-04
-1845.3288406312	1.26785e-03
-1840.4381848799	2.65029e-03
-1839.0544530583	7.51849e-04
-1837.7634869767	7.01973e-04
-1836.5516954223	6.59384e-04
-1835.4123755633	6.20358e-04
-1834.3395364554	5.84522e-04
-1833.3278931142	5.51503e-04
-1832.3724115831	5.21173e-04
-1831.4688523064	4.93109e-04
-1830.6132940630	4.67143e-04
-1829.8022465383	4.43047e-04
-1829.0322912347	4.20786e-04
-1828.3006533341	4.00014e-04
-1827.6046857418	3.80664e-04
-1826.9419765134	3.62611e-04
-1826.3103237754	3.45743e-04
-1825.7077135914	3.29960e-04
-1825.1323003747	3.15173e-04
-1824.5823895169	3.01299e-04
-1824.0563150966	2.88326e-04
-1823.5526123508	2.76144e-04
-1823.0699190996	2.64699e-04
-1822.6069646828	2.53942e-04
-1822.1625984832	2.43808e-04
-1821.7356859188	2.34289e-04
-1821.3253440730	2.25248e-04
-1820.9305479506	2.16763e-04
-1820.5503089239	2.08816e-04
-1820.1839569068	2.01231e-04
-1819.8306222792	1.94120e-04
-1819.4893690867	1.87519e-04
-1819.1596855674	1.81196e-04
-1818.8407939098	1.75296e-04
-1818.5317098777	1.69935e-04
-1818.2320120842	1.64802e-04
-1817.9409211676	1.60096e-04
-1817.6572552408	1.56037e-04
-1817.3805540832	1.52230e-04
-1817.1099205383	1.48914e-04
-1816.8442355026	1.46213e-04
-1816.5814445075	1.44641e-04
-1816.3204362088	1.43681e-04
-1816.0588433314	1.44024e-04
-1815.7920349349	1.46916e-04
-1815.5149707065	1.52586e-04
-1815.2162246326	1.64552e-04
-1814.8601168792	1.96179e-04
-1810.0984834972	2.62369e-03
-1809.2655563669	4.60156e-04
-1809.0518552082	1.18115e-04
-1808.8440478799	1.14871e-04
-1808.6419000290	1.11755e-04
-1808.4451893443	1.08762e-04
-1808.2537048035	1.05884e-04
-1808.0672459746	1.03115e-04
-1807.8856223690	1.00452e-04
-1807.7086528400	9.78876e-05
