-2667.9590698640	  inf
-2031.1851687531	2.38675e-01
-1923.2986983620	5.31150e-02
-1905.1337186974	9.44470e-03
-1895.5575689834	5.02650e-03
-1887.9965008094	3.98884e-03
-1879.1087510119	4.70750e-03
-1873.5105205356	2.97919e-03
-1868.8084192368	2.50978e-03
-1864.6140594222	2.24440e-03
-1855.8022374545	4.72582e-03
-1851.7839273423	2.16527e-03
-1848.9666962505	1.52136e-03
-1846.4822523986	1.34369e-03
-1844.2765789867	1.19453e-03
-1842.3043849487	1.06936e-03
-1840.5304089268	9.62911e-04
-1838.9240749380	8.72756e-04
-1837.4582727948	7.97098e-04
-1836.1098990087	7.33826e-04
-1834.8545162767	6.83719e-04
-1833.6662652757	6.47600e-04
-1832.5058687302	6.32829e-04
-1828.4764688459	2.19885e-03
-1826.3418371841	1.16744e-03
-1821.6383926713	2.57534e-03
-1820.7337798293	4.96593e-04
-1819.9473861523	4.31910e-04
-1819.2156426246	4.02069e-04
-1818.5331063533	3.75182e-04
-1817.8945945233	3.51114e-04
-1817.2949840403	3.29838e-04
-1816.7301079039	3.10833e-04
-1816.1949470128	2.94574e-04
-1815.6850771621	2.80735e-04
-1815.1934678454	2.70757e-04
-1814.7094533783	2.66646e-04
-1814.2017003380	2.79799e-04
-1809.6512436745	2.50824e-03
-1808.7078155591	5.21331e-04
-1808.3069540512	2.21629e-04
-1807.9258990568	2.10725e-04
-1807.5630613919	2.00693e-04
-1807.2169738551	1.91466e-04
-1806.8862728116	1.82989e-04
-1806.5696808666	1.75214e-04
-1806.2659899966	1.68104e-04
-1805.9740443715	1.61629e-04
-1805.6927218385	1.55773e-04
-1805.4209125462	1.50529e-04
-1805.1574922743	1.45905e-04
-1804.9012862894	1.41930e-04
-1804.6510160576	1.38661e-04
-1804.4052137147	1.36205e-04
-1804.1620720536	1.34749e-04
-1803.9191537185	1.34643e-04
-1803.6727522432	1.36592e-04
-1803.4162127525	1.42232e-04
-1803.1336390629	1.56688e-04
-1801.4857091349	9.13926e-04
-1797.7229634346	2.08869e-03
-1797.5268646990	1.09082e-04
-1797.3400827039	1.03911e-04
-1797.1598238017	1.00292e-04
-1796.9857586378	9.68557e-05
