-2703.5669121709	  inf
-2036.7674499471	2.46637e-01
-1953.0397435173	4.11081e-02
-1931.6505880955	1.09517e-02
-1921.2881700096	5.36454e-03
-1912.6434445700	4.49944e-03
-1905.3380605873	3.81952e-03
-1899.0822643730	3.28330e-03
-1893.6314307971	2.87025e-03
-1888.5422794560	2.68751e-03
-1881.4714461810	3.74407e-03
-1875.0542496345	3.41073e-03
-1871.3117835126	1.99592e-03
-1868.1816041622	1.67272e-03
-1862.8132302273	2.87358e-03
-1859.6039826633	1.72280e-03
-1854.0991528360	2.96022e-03
-1851.4550415022	1.42609e-03
-1849.4392052442	1.08878e-03
-1847.4854214937	1.05642e-03
-1842.3328052374	2.78899e-03
-1840.3739123916	1.06327e-03
-1835.4351502118	2.68356e-03
-1833.5827116728	1.00926e-03
-1832.2711285920	7.15312e-04
-1831.0390382419	6.72439e-04
-1829.8558707371	6.46173e-04
-1828.6126011900	6.79436e-04
-1823.5937604337	2.74462e-03
-1822.4591579094	6.22179e-04
-1821.5626632499	4.91915e-04
-1820.7223022600	4.61341e-04
-1819.9330308149	4.33494e-04
-1819.1900923738	4.08223e-04
-1818.4891473563	3.85306e-04
-1817.8260608084	3.64636e-04
-1817.1964446900	3.46357e-04
-1816.5969458801	3.29903e-04
-1816.0236753415	3.15574e-04
-1815.4722290234	3.03656e-04
-1814.9361024951	2.95310e-04
-1814.4079547535	2.91001e-04
-1813.8700377951	2.96470e-04
-1813.2547523391	3.39211e-04
-1808.4917913442	2.62675e-03
-1807.7260655394	4.23406e-04
-1807.3084198193	2.31034e-04
-1806.9093643997	2.20801e-04
-1806.5277191823	2.11214e-04
-1806.1623999920	2.02222e-04
-1805.8124091608	1.93776e-04
-1805.4768271874	1.85834e-04
-1805.1548053335	1.78358e-04
-1804.8455590368	1.71313e-04
-1804.5483620388	1.64666e-04
-1804.2625411391	1.58389e-04
-1803.9874715003	1.52455e-04
-1803.7225724372	1.46841e-04
-1803.4673036353	1.41523e-04
-1803.2211617460	1.36483e-04
-1802.9836773184	1.31700e-04
-1802.7544120280	1.27159e-04
-1802.5329561708	1.22843e-04
-1802.3189263931	1.18738e-04
-1802.1119636319	1.14831e-04
-1801.9117312441	1.11110e-04
-1801.7179133035	1.07562e-04
-1801.5302130505	1.04178e-04
-1801.3483514763	1.00948e-04
-1801.1720660312	9.78631e-05
