-2724.9749037864	  inf
-2010.0916921550	2.62345e-01
-1978.9441459095	1.54956e-02
-1961.7139280468	8.70677e-03
-1943.3376028266	9.36748e-03
-1931.0016775438	6.34780e-03
-1919.0459212006	6.19148e-03
-1910.7613736259	4.31701e-03
-1898.3438800129	6.49872e-03
-1891.8016667853	3.44627e-03
-1886.3293060734	2.89267e-03
-1881.4498981526	2.58672e-03
-1877.0067726355	2.36154e-03
-1870.5405835803	3.44495e-03
-1866.5422883050	2.13751e-03
-1863.3144525954	1.72931e-03
-1860.3371441556	1.59786e-03
-1856.6579325074	1.97771e-03
-1851.3963088749	2.83392e-03
-1849.0437696941	1.27068e-03
-1846.8406784247	1.19148e-03
-1844.7116467367	1.15280e-03
-1839.6057341932	2.76786e-03
-1833.9316770224	3.08439e-03
-1831.6879097275	1.22347e-03
-1830.1488303724	8.40252e-04
-1828.7175654087	7.82048e-04
-1827.3836421082	7.29431e-04
-1826.1378643221	6.81728e-04
-1824.9721275499	6.38362e-04
-1823.8792647695	5.98838e-04
-1822.8529172903	5.62728e-04
-1821.8874260729	5.29659e-04
-1820.9777398726	4.99310e-04
-1820.1193372785	4.71397e-04
-1819.3081602845	4.45672e-04
-1818.5405574723	4.21920e-04
-1817.8132352389	3.99948e-04
-1817.1232157860	3.79588e-04
-1816.4678008124	3.60688e-04
-1815.8445400379	3.43117e-04
-1815.2512038303	3.26755e-04
-1814.6857593330	3.11497e-04
-1814.1463495867	2.97247e-04
-1813.6312752200	2.83921e-04
-1813.1389783521	2.71443e-04
-1812.6680284040	2.59743e-04
-1812.2171095629	2.48760e-04
-1811.7850096816	2.38437e-04
-1811.3706104253	2.28724e-04
-1810.9728785086	2.19575e-04
-1810.5908578849	2.10948e-04
-1810.2236627706	2.02804e-04
-1809.8704714037	1.95109e-04
-1809.5305204478	1.87832e-04
-1809.2030999666	1.80942e-04
-1808.8875489022	1.74414e-04
-1808.5832510007	1.68224e-04
-1808.2896311331	1.62348e-04
-1808.0061519700	1.56766e-04
-1807.7323109692	1.51460e-04
-1807.4676376446	1.46412e-04
-1807.2116910853	1.41605e-04
-1806.9640576991	1.37025e-04
-1806.7243491574	1.32658e-04
-1806.4922005208	1.28491e-04
-1806.2672685277	1.24513e-04
-1806.0492300292	1.20712e-04
-1805.8377805563	1.17078e-04
-1805.6326330065	1.13602e-04
-1805.4335164392	1.10275e-04
-1805.2401749681	1.07089e-04
-1805.0523667431	1.04035e-04
-1804.8698630131	1.01107e-04
-1804.6924472613	9.82984e-05
